0	2
0	3
0	10
0	11
0	12
0	13
0	14
0	15
0	16
0	17
0	20
0	22
0	26
0	31
0	32
0	34
0	37
0	39
0	41
0	44
0	55
0	56
0	62
0	63
0	64
0	69
0	79
0	81
0	84
0	87
0	89
0	98
0	105
0	117
0	122
0	130
0	133
0	141
0	145
0	153
0	156
0	158
0	161
0	167
0	177
0	178
0	181
0	183
0	196
0	197
0	205
0	215
0	220
0	222
0	224
0	232
0	240
0	244
0	246
0	255
0	257
0	269
0	285
0	287
0	288
0	290
0	291
0	293
0	311
0	313
0	316
0	318
0	320
0	322
0	327
0	329
0	332
0	333
0	334
0	340
0	342
0	347
0	349
0	352
0	360
0	365
0	371
0	376
0	377
0	382
0	391
0	393
0	399
0	412
0	421
0	424
0	430
0	450
0	455
0	469
0	471
0	476
0	479
0	480
0	485
0	489
0	508
0	509
0	514
0	520
0	528
0	529
0	538
0	547
0	548
0	551
0	557
0	606
0	616
0	625
0	630
0	631
0	634
0	635
0	636
0	647
0	656
0	660
0	664
0	674
0	698
0	699
0	704
0	706
0	708
0	709
0	723
0	743
0	781
0	783
0	784
0	787
0	790
0	793
0	801
0	803
0	811
0	827
0	846
0	869
0	937
0	940
0	948
0	957
0	962
0	976
0	981
0	983
0	987
0	1016
0	1022
0	1032
0	1124
0	1153
0	1172
0	1191
0	1231
0	1250
0	1253
0	1255
0	1260
0	1261
0	1263
0	1264
0	1270
0	1271
0	1274
0	1277
0	1282
0	1289
0	1291
0	1294
0	1308
0	1319
0	1328
0	1338
0	1353
0	1358
0	1367
0	1369
0	1378
0	1389
0	1393
0	1406
0	1407
0	1421
0	1428
0	1429
0	1455
0	1466
0	1484
0	1489
0	1500
0	1555
0	1571
0	1576
0	1608
0	1618
0	1661
0	1696
0	1725
0	1731
0	1732
0	1810
0	1813
0	1837
0	1875
0	1876
0	1879
0	1884
0	1894
0	1897
0	1914
0	1925
0	1928
0	1935
0	1954
0	1963
0	1964
0	1965
0	1993
0	1998
0	2035
0	2041
0	2042
0	2045
0	2051
0	2091
0	2111
0	2126
0	2128
0	2141
0	2202
0	2208
0	2224
0	2275
0	2277
0	2287
0	2288
0	2343
0	2345
0	2353
0	2368
0	2426
0	2429
0	2476
0	2499
0	2504
0	2505
0	2506
0	2509
0	2511
0	2515
0	2519
0	2520
0	2524
0	2526
0	2529
0	2530
0	2533
0	2541
0	2548
0	2556
0	2562
0	2578
0	2579
0	2591
0	2597
0	2607
0	2609
0	2616
0	2618
0	2630
0	2640
0	2656
0	2660
0	2666
0	2668
0	2676
0	2680
0	2701
0	2704
0	2717
0	2719
0	2725
0	2734
0	2739
0	2740
0	2767
0	2775
0	2808
0	2812
0	2817
0	2819
0	2820
0	2823
0	2824
0	2825
0	2830
0	2833
0	2834
0	2851
0	2853
0	2856
0	2916
0	2931
0	2975
0	2980
0	2989
0	2990
0	3028
0	3038
0	3050
0	3051
0	3057
0	3068
0	3124
0	3127
0	3144
0	3146
0	3174
0	3175
0	3194
0	3225
0	3240
0	3267
0	3277
0	3280
0	3286
0	3296
0	3309
0	3326
0	3329
0	3351
0	3369
0	3423
0	3437
0	3442
0	3447
0	3459
0	3489
0	3520
0	3524
0	3543
0	3557
0	3605
0	3607
0	3608
0	3646
0	3691
0	3752
0	3769
0	3770
0	3774
0	3783
0	3793
0	3808
0	3827
0	3837
0	3846
0	3849
0	3881
0	3892
0	3906
0	3950
0	3993
0	4003
0	4029
0	4062
0	4070
0	4073
0	4079
0	4085
0	4116
0	4128
0	4129
0	4142
0	4174
