0	1
0	2
0	3
0	4
0	5
0	6
0	7
0	8
0	9
0	10
0	13
0	14
0	15
0	16
0	17
0	18
0	19
0	20
0	22
0	23
0	24
0	25
0	26
0	27
0	28
0	29
0	30
0	31
0	32
0	33
0	34
0	36
0	38
0	39
0	40
0	41
0	44
0	45
0	46
0	47
0	50
0	51
0	53
0	54
0	55
0	56
0	57
0	58
0	59
0	62
0	63
0	65
0	68
0	71
0	72
0	75
0	76
0	78
0	79
0	81
0	82
0	85
0	87
0	88
0	89
0	90
0	92
0	96
0	98
1	2
1	3
1	4
1	5
1	7
1	8
1	10
1	13
1	14
1	17
1	19
1	20
1	22
1	24
1	26
1	27
1	28
1	30
1	31
1	32
1	33
1	34
1	38
1	39
1	41
1	50
1	51
1	52
1	53
1	56
1	59
1	60
1	62
1	63
1	64
1	65
1	69
1	72
1	75
1	78
1	81
1	84
1	85
1	87
1	89
1	90
2	3
2	5
2	7
2	8
2	9
2	10
2	11
2	12
2	13
2	14
2	16
2	18
2	19
2	20
2	23
2	25
2	26
2	27
2	31
2	38
2	39
2	41
2	43
2	47
2	50
2	51
2	52
2	53
2	54
2	55
2	56
2	59
2	61
2	63
2	64
2	65
2	69
2	72
2	78
2	79
2	81
2	87
3	4
3	5
3	6
3	7
3	8
3	10
3	12
3	13
3	14
3	16
3	17
3	19
3	20
3	22
3	23
3	24
3	25
3	26
3	27
3	28
3	29
3	30
3	31
3	34
3	36
3	38
3	40
3	41
3	44
3	46
3	47
3	48
3	50
3	51
3	53
3	55
3	56
3	57
3	58
3	59
3	60
3	62
3	64
3	65
3	66
3	67
3	68
3	69
3	70
3	71
3	75
3	76
3	78
3	80
3	82
3	87
3	88
3	89
3	91
3	93
3	94
3	95
4	7
4	10
4	12
4	14
4	17
4	18
4	19
4	20
4	24
4	26
4	27
4	28
4	32
4	34
4	38
4	41
4	50
4	51
4	56
4	58
4	59
4	61
4	62
4	68
4	72
4	75
4	76
4	89
5	6
5	7
5	8
5	9
5	10
5	11
5	14
5	19
5	20
5	25
5	28
5	33
5	40
5	44
5	51
5	53
5	58
5	61
5	62
5	68
5	75
5	79
5	87
5	89
6	7
6	10
6	20
6	22
6	25
6	38
6	53
6	54
6	58
6	75
6	81
7	8
7	9
7	10
7	12
7	13
7	14
7	16
7	17
7	18
7	19
7	20
7	22
7	23
7	24
7	25
7	27
7	31
7	34
7	38
7	39
7	42
7	50
7	51
7	52
7	53
7	54
7	55
7	56
7	61
7	62
7	63
7	65
7	67
7	68
7	70
7	72
7	75
7	76
7	77
7	79
7	81
7	82
7	84
7	87
7	89
7	90
7	95
7	96
8	10
8	13
8	16
8	19
8	20
8	22
8	25
8	26
8	27
8	31
8	32
8	35
8	38
8	50
8	51
8	54
8	55
8	56
8	62
8	64
8	65
8	76
8	78
8	90
8	95
9	10
9	12
9	18
9	20
9	40
9	44
9	50
9	51
9	78
9	84
10	11
10	14
10	16
10	19
10	20
10	25
10	27
10	29
10	31
10	32
10	33
10	39
10	41
10	44
10	50
10	51
10	52
10	56
10	59
10	62
10	65
10	66
10	67
10	68
10	75
10	76
10	81
10	83
10	89
11	16
11	20
11	22
11	27
11	34
11	40
11	45
11	51
11	55
11	76
11	82
11	84
11	87
12	26
12	38
12	65
12	69
12	75
12	82
12	92
13	14
13	16
13	17
13	18
13	20
13	22
13	25
13	26
13	28
13	29
13	31
13	33
13	34
13	39
13	41
13	44
13	45
13	47
13	50
13	51
13	52
13	54
13	55
13	58
13	59
13	60
13	62
13	63
13	64
13	65
13	70
13	75
13	81
13	89
13	90
13	96
14	15
14	16
14	17
14	19
14	20
14	22
14	25
14	26
14	27
14	28
14	29
14	30
14	31
14	32
14	33
14	34
14	38
14	39
14	40
14	42
14	44
14	45
14	50
14	51
14	53
14	55
14	57
14	58
14	59
14	62
14	64
14	65
14	75
14	76
14	78
14	79
14	81
14	82
14	87
14	89
14	93
14	96
15	25
15	31
15	48
15	50
15	62
15	75
15	87
15	90
16	17
16	19
16	20
16	25
16	27
16	28
16	31
16	32
16	35
16	39
16	41
16	45
16	50
16	52
16	54
16	55
16	67
16	68
16	74
16	77
16	83
16	96
17	19
17	20
17	22
17	25
17	26
17	29
17	31
17	37
17	38
17	39
17	40
17	51
17	53
17	56
17	59
17	62
17	64
17	68
17	79
17	82
17	94
18	25
18	31
18	38
18	50
18	51
18	69
19	20
19	25
19	28
19	31
19	33
19	38
19	48
19	50
19	51
19	53
19	55
19	56
19	60
19	63
19	65
19	67
19	75
19	81
19	92
20	25
20	27
20	31
20	32
20	33
20	34
20	38
20	39
20	48
20	51
20	52
20	56
20	58
20	62
20	68
20	75
20	85
21	26
21	28
21	38
21	45
21	61
21	66
21	76
21	79
21	92
21	94
21	96
22	23
22	27
22	29
22	33
22	34
22	38
22	41
22	44
22	56
22	75
22	78
22	79
22	83
22	92
23	64
23	75
23	88
24	25
24	26
24	27
24	28
24	30
24	39
24	50
24	51
24	52
24	59
24	68
24	81
25	26
25	27
25	28
25	29
25	31
25	34
25	38
25	39
25	41
25	44
25	48
25	50
25	51
25	53
25	54
25	57
25	59
25	60
25	62
25	64
25	66
25	71
25	75
25	77
25	80
25	84
25	87
25	90
25	94
26	31
26	32
26	39
26	40
26	44
26	50
26	57
26	58
26	59
26	60
26	61
26	62
26	75
26	76
26	77
26	79
26	85
27	31
27	32
27	36
27	37
27	38
27	40
27	41
27	47
27	50
27	51
27	53
27	55
27	56
27	57
27	59
27	62
27	63
27	64
27	65
27	67
27	79
27	85
27	96
28	29
28	31
28	38
28	40
28	41
28	44
28	50
28	53
28	55
28	57
28	59
28	61
28	66
28	67
28	69
28	72
28	74
28	75
28	89
29	31
29	53
29	54
29	56
29	91
30	35
30	41
30	49
30	50
30	56
30	65
31	32
31	38
31	42
31	44
31	50
31	51
31	54
31	55
31	57
31	58
31	62
31	65
31	75
31	78
31	80
31	84
31	85
31	87
32	34
32	38
32	40
32	46
32	47
32	50
32	53
32	67
32	88
33	48
33	50
33	51
33	52
33	53
33	56
33	59
33	62
33	64
33	65
33	79
33	84
33	90
33	96
34	50
34	53
34	55
34	56
34	57
34	59
34	61
34	68
35	63
35	84
36	69
36	75
36	96
37	38
38	40
38	41
38	47
38	49
38	50
38	51
38	53
38	55
38	56
38	57
38	58
38	60
38	62
38	64
38	65
38	69
38	70
38	72
38	75
38	76
38	82
38	86
38	88
39	44
39	53
39	55
39	56
39	59
39	67
39	75
39	76
39	79
39	81
39	96
40	66
40	75
40	89
41	47
41	51
41	53
41	59
41	62
41	65
41	71
41	81
41	82
41	87
41	88
42	44
42	56
42	63
42	74
43	63
43	90
44	47
44	49
44	51
44	53
44	54
44	59
44	68
44	76
44	78
45	50
45	53
45	56
45	58
45	76
45	78
45	96
46	63
46	93
47	51
47	57
47	96
48	50
48	55
48	56
48	58
48	75
48	93
49	62
50	51
50	52
50	53
50	54
50	56
50	57
50	58
50	59
50	61
50	62
50	64
50	66
50	71
50	73
50	75
