0	1
0	2
0	3
0	4
0	5
0	6
0	7
0	8
0	9
0	10
0	12
0	14
0	16
0	17
0	18
0	19
0	20
0	21
0	22
0	23
0	24
0	25
0	26
0	28
0	30
0	31
0	32
0	33
0	34
0	35
0	36
0	39
0	41
0	44
0	45
0	46
0	47
0	48
0	49
0	51
0	55
0	56
0	57
0	63
0	64
0	65
0	66
0	67
0	71
0	74
0	76
0	77
0	78
0	79
0	80
0	82
0	86
0	87
0	88
0	94
0	95
0	98
0	99
0	102
0	103
0	105
0	113
0	117
0	126
0	127
0	128
0	129
0	131
0	132
0	133
0	137
0	140
0	141
0	142
0	144
0	145
0	151
0	152
0	156
0	161
0	162
0	163
0	164
0	166
0	172
0	174
0	175
0	177
0	180
0	187
0	188
0	190
0	191
0	194
0	195
0	203
0	207
0	226
0	228
0	229
0	230
0	234
0	249
0	249
0	250
0	251
0	252
0	258
0	260
0	261
0	265
0	266
0	267
0	269
0	275
0	283
0	285
0	290
0	291
0	292
0	296
0	301
0	304
0	307
0	308
0	312
0	316
0	321
0	323
0	326
0	328
0	332
0	333
0	343
0	347
0	349
0	351
0	352
0	355
0	359
0	376
0	377
0	378
0	379
0	382
0	386
0	387
0	390
0	391
0	393
0	394
0	396
0	398
0	399
0	402
0	407
0	410
0	414
0	416
0	425
0	437
0	444
0	454
0	469
0	470
0	476
0	478
0	499
0	500
0	501
0	502
0	503
0	504
0	506
0	507
0	508
0	509
0	510
0	512
0	513
0	515
0	520
0	523
0	524
0	527
0	529
0	531
0	533
0	541
0	542
0	546
0	547
0	549
0	550
0	554
0	555
0	560
0	562
0	563
0	567
0	568
0	570
0	571
0	575
0	578
0	582
0	583
0	585
0	593
0	594
0	597
0	609
0	615
0	619
0	624
0	631
0	632
0	633
0	634
0	646
0	658
0	660
0	666
0	667
0	672
0	677
0	689
0	691
0	720
0	724
0	727
0	748
0	749
0	751
0	753
0	755
0	757
0	758
0	760
0	762
0	765
0	768
0	770
0	771
0	781
0	784
0	789
0	792
0	805
0	812
0	813
0	822
0	830
0	834
0	843
0	861
0	874
0	880
0	881
0	882
0	887
0	888
0	919
0	937
0	945
0	969
0	994
1	2
1	3
1	4
1	5
1	6
1	8
1	9
1	11
1	13
1	16
1	17
1	18
1	19
1	20
1	21
1	22
1	24
1	25
1	26
1	32
1	33
1	34
1	36
1	38
1	39
1	44
1	47
1	49
1	55
1	57
1	59
1	63
1	64
1	65
1	67
1	69
1	70
1	71
1	90
1	94
1	98
1	99
1	104
1	109
1	111
1	121
1	125
1	129
1	133
1	141
1	142
1	144
1	147
1	148
1	149
1	156
1	158
1	161
1	163
1	164
1	172
1	179
1	187
1	189
1	191
1	192
1	199
1	208
1	218
1	230
1	249
1	249
1	253
1	255
1	256
1	266
1	273
1	275
1	278
1	281
1	282
1	286
1	301
1	312
1	313
1	319
1	328
1	334
1	343
1	363
1	374
1	376
1	378
1	383
1	389
1	390
1	400
1	406
1	414
1	425
1	427
1	435
1	440
1	441
1	455
1	468
1	499
1	500
1	501
1	503
1	507
1	516
1	519
1	522
1	526
1	528
1	530
1	531
1	532
1	533
1	540
1	544
1	547
1	563
1	566
1	570
1	574
1	585
1	593
1	595
1	613
1	624
1	629
1	634
1	643
1	648
1	657
1	658
1	675
1	687
1	688
1	691
1	702
1	710
1	734
1	753
1	757
1	759
1	760
1	781
1	783
1	786
1	789
1	791
1	828
1	844
1	847
1	874
1	885
1	908
1	927
1	929
1	986
2	3
2	4
2	7
2	8
2	9
2	14
2	16
2	18
2	19
2	20
2	24
2	27
2	29
2	32
2	33
2	34
2	36
2	37
2	39
2	40
2	41
2	47
2	59
2	63
2	64
2	65
2	68
2	69
2	78
2	86
2	96
2	109
2	125
2	128
2	130
2	132
2	133
2	137
2	141
2	142
2	150
2	156
2	157
2	159
2	161
2	166
2	174
2	176
2	179
2	187
2	191
2	192
2	193
2	194
2	196
2	203
2	208
2	223
2	249
2	250
2	251
2	252
2	253
2	255
2	258
2	259
2	263
2	266
2	269
2	274
2	276
2	280
2	281
2	287
2	296
2	297
2	312
2	318
2	320
2	321
2	332
2	345
2	349
2	364
2	374
2	376
2	377
2	378
2	382
2	384
2	394
2	404
2	407
2	408
2	414
2	433
2	451
2	461
2	478
2	499
2	501
2	503
2	507
2	509
2	510
2	512
2	513
2	515
2	517
2	519
2	523
2	528
2	531
2	535
2	537
2	543
2	559
2	562
2	581
2	582
2	595
2	619
2	624
2	640
2	650
2	656
2	666
2	671
2	674
2	689
2	696
2	721
2	732
2	749
2	750
2	753
2	754
2	755
2	769
2	770
2	788
2	812
2	828
2	830
2	843
2	909
2	921
2	923
2	940
2	949
3	4
3	8
3	10
3	12
3	16
3	23
3	24
3	28
3	33
3	36
3	49
3	63
3	71
3	82
3	84
3	87
3	99
3	102
3	109
3	127
3	130
3	133
3	142
3	148
3	152
3	168
3	169
3	174
3	179
3	180
3	187
3	208
3	221
3	238
3	254
3	257
3	258
3	261
3	266
3	267
3	281
3	291
3	296
3	298
3	299
3	308
3	318
3	320
3	344
3	362
3	366
3	382
3	392
3	406
3	415
3	440
3	449
3	457
3	472
3	500
3	501
3	502
3	504
3	508
3	515
3	516
3	542
3	546
3	558
3	562
3	624
3	629
3	651
3	656
3	662
3	693
3	695
3	707
3	718
3	721
3	749
3	753
3	761
3	807
3	835
3	843
3	844
3	867
3	874
3	890
3	894
3	898
3	945
4	5
4	7
4	8
4	9
4	10
4	12
4	16
4	17
4	27
4	31
4	32
4	33
4	35
4	36
4	37
4	39
4	42
4	44
4	45
4	48
4	52
4	55
4	60
4	63
4	65
4	66
4	67
4	71
4	76
4	77
4	79
4	81
4	83
4	85
4	87
4	90
4	94
4	95
4	102
4	104
4	105
4	110
4	111
4	119
4	125
4	126
4	127
4	131
4	134
4	135
4	137
4	144
4	160
4	173
4	194
4	197
4	199
4	211
4	218
4	222
4	226
4	230
4	238
4	242
4	249
4	250
4	253
4	257
4	259
4	261
4	266
4	269
4	291
4	292
4	298
4	299
4	300
4	302
4	308
4	312
4	313
4	315
4	322
4	332
4	352
4	364
4	381
4	382
4	393
4	425
4	437
4	446
4	447
4	456
4	459
4	499
4	500
4	501
4	503
4	504
4	505
4	508
4	515
4	517
4	518
4	519
4	522
4	527
4	530
4	531
4	535
4	536
4	538
4	549
4	562
4	570
4	578
4	601
4	626
4	627
4	639
4	640
4	641
4	658
4	668
4	669
4	672
4	673
4	679
4	687
4	688
4	689
4	695
4	698
4	726
4	751
4	752
4	757
4	765
4	768
4	781
4	783
4	793
4	816
4	829
4	837
4	849
4	864
4	881
4	902
4	952
5	8
5	9
5	16
5	20
5	25
5	32
5	36
5	39
5	41
5	42
5	43
5	45
5	47
5	55
5	63
5	68
5	71
5	78
5	81
5	95
5	98
5	104
5	105
5	113
5	125
5	132
5	133
5	136
5	137
5	142
5	144
5	148
5	152
5	160
5	166
5	178
5	179
5	182
5	222
5	250
5	254
5	267
5	285
5	291
5	312
5	320
5	345
