0	2
0	5
0	8
0	10
0	11
0	15
0	20
0	23
0	27
0	31
0	39
0	42
0	44
0	47
0	49
0	81
0	88
0	89
0	99
0	118
0	140
0	156
0	167
0	186
0	231
0	246
0	249
0	260
0	274
0	277
0	316
0	321
0	322
0	324
0	332
0	337
0	338
0	344
0	353
0	394
0	397
0	432
0	444
0	471
0	473
0	476
0	479
0	491
0	496
0	536
0	563
0	569
0	587
0	592
0	625
0	628
0	629
0	631
0	636
0	637
0	639
0	650
0	669
0	675
0	683
0	684
0	713
0	714
0	723
0	734
0	775
0	802
0	831
0	883
0	892
0	1020
0	1023
0	1042
0	1173
0	1186
0	1221
0	1223
0	1250
0	1253
0	1255
0	1257
0	1279
0	1280
0	1281
0	1282
0	1289
0	1293
0	1308
0	1329
0	1341
0	1416
0	1448
0	1512
0	1533
0	1535
0	1562
0	1575
0	1585
0	1588
0	1613
0	1635
0	1699
0	1723
0	1738
0	1767
0	1831
0	1875
0	1878
0	1954
0	1962
0	2039
0	2371
0	2422
0	2499
0	2502
0	2508
0	2519
0	2520
0	2521
0	2543
0	2593
0	2600
0	2616
0	2632
0	2679
0	2690
0	2717
0	2759
0	2761
0	2773
0	2812
0	2858
0	2885
0	3013
0	3043
0	3056
0	3068
0	3129
0	3188
0	3219
0	3242
0	3281
0	3293
0	3312
0	3381
0	3438
0	3440
0	3467
0	3517
0	3674
0	3749
0	3786
0	3832
0	3848
0	3873
0	3886
0	3915
0	3925
0	3932
0	4070
0	4074
0	4144
0	4218
0	4227
0	4280
0	4320
0	4380
0	4396
0	4484
0	4501
0	4510
0	4514
0	4541
0	4694
0	4886
0	5001
0	5029
0	5049
0	5054
0	5079
0	5094
0	5120
0	5156
0	5159
0	5165
0	5168
0	5186
0	5214
0	5229
0	5273
0	5284
0	5292
0	5312
0	5321
0	5419
0	5470
0	5489
0	5508
0	5549
0	5585
0	5601
0	5645
0	5649
0	5654
0	5665
0	5668
0	5674
0	5676
0	5728
0	5771
0	5785
0	5800
0	5900
0	5964
0	6022
0	6026
0	6034
0	6152
0	6249
0	6255
0	6264
0	6288
0	6291
0	6296
0	6303
0	6310
0	6336
0	6355
0	6368
0	6495
0	6566
0	6603
0	6614
0	6733
0	6796
0	6880
0	6916
0	6928
0	7006
0	7121
0	7558
0	7565
0	7578
0	7582
0	7610
0	7617
0	7632
0	7657
0	7672
0	7702
0	7835
0	7978
0	8007
